host_id,AGG_COUNT,host_total_listings_count,effected_by_policy_1,effected_by_policy_2,effected_by_policy_3,bedrooms,accommodates,rounded_revenue,days_rented
"13251288","15","225","15","15","15","25","61","928","10"
"132618616","2","4","2","2","0","2","5","6254","118"
"132835366","1","1","1","1","0","3","6","4680","66"
"132837667","2","10","2","1","2","2","5","8683","229"
"132895745","1","1","1","1","0","2","4","0","0"
"132900359","2","4","2","0","0","2","6","1384","18"
"132996210","1","1","1","1","0","1","2","0","0"
"133083535","1","1","1","1","0","1","4","780","11"
"133106320","2","4","2","0","0","2","5","13619","556"
"133130920","1","1","1","1","0","1","2","482","7"
"133365331","1","1","1","1","0","2","6","0","0"
"133405218","3","6","3","3","0","4","10","19696","378"
"133522494","1","1","1","1","0","1","4","0","0"
"133525988","1","1","1","1","0","1","2","3209","44"
"133559881","1","1","1","1","0","1","2","11588","96"
"133582149","1","3","1","1","1","2","6","1040","7"
"133695988","2","4","2","2","0","3","10","0","0"
"13374428","1","1","1","1","0","1","4","0","0"
"133744546","1","1","1","1","0","2","4","0","0"
"1340797","2","4","2","2","0","3","8","775","10"
"134082918","2","0","2","0","0","3","6","0","0"
"1341126","1","1","1","1","0","2","6","2897","22"
"134117332","1","2","1","1","0","1","4","11573","141"
"134277363","1","2","1","1","0","2","4","817","7"
"13428806","2","12","2","2","2","4","7","334","3"
"13432581","1","1","1","1","0","0","2","0","0"
"13439179","1","2","1","1","0","2","6","0","0"
"13447992","1","1","1","1","0","1","4","0","0"
"13453371","1","1","1","1","0","1","4","0","0"
"134654839","2","4","2","2","0","5","10","7268","107"
"134696157","4","16","4","0","4","4","11","0","0"
"13471263","1","3","1","0","1","1","1","0","0"
"134713091","1","1","1","1","0","2","5","0","0"
"134716848","1","1","1","1","0","2","6","0","0"
"13473984","1","1","1","0","0","1","3","0","0"
"134780795","1","1","1","1","0","2","5","0","0"
"13484588","1","0","1","1","0","2","4","6373","81"
"134869786","1","1","1","1","0","1","3","1158","29"
"134908963","2","4","2","2","0","3","8","0","0"
"134910885","1","1","1","1","0","1","4","0","0"
"13516515","1","1","1","1","0","1","2","0","0"
"135203707","1","1","0","1","0","1","2","757","14"
"13521905","1","1","1","1","0","2","6","742","7"
"135222467","1","1","1","1","0","1","4","0","0"
"13522401","2","4","2","2","0","6","8","4159","103"
"1352615","1","0","1","1","0","2","5","4234","55"
"135344186","2","4","2","2","0","5","10","18586","66"
"135355293","1","1","1","1","0","2","4","0","0"
"13538000","1","2","0","1","0","2","3","891","7"
"135480985","1","1","1","1","0","1","2","0","0"
"13555222","1","1","1","1","0","1","3","341","3"
"13557585","5","0","5","1","0","8","17","6945","47"
"135667058","1","1","1","0","0","1","2","0","0"
"135830112","4","16","4","2","4","5","15","104","3"
"13588850","1","1","1","0","0","1","2","0","0"
"135896096","1","3","1","1","1","2","5","865","3"
"13590023","1","1","1","1","0","1","4","0","0"
"135971574","1","1","1","0","0","1","2","0","0"
"135998883","1","1","1","0","0","1","3","0","0"
"13615173","1","1","1","0","0","1","1","260","7"
"136170770","2","4","2","2","0","3","11","0","0"
"13627150","2","4","2","2","0","2","5","3599","63"
"136425804","1","1","1","1","0","1","3","0","0"
"136600836","1","2","1","1","0","1","3","0","0"
"1366654","2","4","2","2","0","2","6","1556","29"
"13667503","1","2","1","1","0","1","2","0","0"
"13669322","1","1","1","1","0","3","8","1485","14"
"136876070","1","0","1","0","0","1","2","791","11"
"1369058","10","110","10","8","10","2","20","19300","390"
"137089510","1","2","1","0","0","1","2","0","0"
"13720385","1","2","1","1","0","1","4","7332","78"
"1372403","3","9","3","1","3","4","10","0","0"
"1372461","3","15","3","3","3","3","12","0","0"
"137252010","1","2","1","1","0","1","3","0","0"
"137624188","2","4","2","2","0","3","10","0","0"
"13763580","3","0","3","1","0","9","8","445","14"
"137685678","4","16","4","0","4","4","9","1492","36"
"13773417","2","2","2","2","0","2","4","9434","163"
"137812354","3","9","3","3","3","4","12","497","6"
"137941460","1","1","1","1","0","1","2","0","0"
"137946518","1","1","1","0","0","1","2","0","0"
"137946672","1","1","1","1","0","1","4","0","0"
"137969792","2","8","2","0","2","2","7","0","0"
"138012689","1","1","1","1","0","2","6","0","0"
"138014118","1","1","1","1","0","1","2","0","0"
"13802431","2","4","2","0","0","2","4","3475","95"
"138025932","3","9","3","3","3","3","12","0","0"
"13807192","1","2","1","0","0","1","2","612","18"
"13810879","2","4","2","2","0","2","4","2050","55"
"138163868","1","1","1","1","0","1","4","10823","174"
"138214810","1","1","1","1","0","2","6","0","0"
"138332187","1","1","1","0","0","1","2","0","0"
"13844951","2","4","0","2","0","3","8","11544","156"
"1384542","2","0","2","2","0","2","7","0","0"
"138468785","1","1","1","1","0","2","4","0","0"
"138704694","1","1","1","0","0","1","2","0","0"
"138867856","1","2","1","1","0","1","2","0","0"
"138902733","1","2","1","1","0","1","4","0","0"
"138908267","1","1","1","1","0","2","4","802","11"
"138967973","1","6","1","1","1","1","3","0","0"
"1390015","1","1","1","0","0","1","2","0","0"
"139018686","1","2","1","1","0","1","2","772","14"
"13912278","1","1","0","1","0","1","2","7020","100"
"13919811","1","1","1","1","0","1","5","1708","18"
"13920341","1","1","1","0","0","1","2","0","0"
"139218967","2","4","2","0","0","2","3","3282","96"
"139230328","1","1","1","1","0","2","6","0","0"
"13925330","2","4","2","2","0","4","8","330","3"
"139362869","1","2","1","1","0","3","6","0","0"
"139409780","5","10","5","1","0","5","12","2795","65"
"139567818","6","12","6","2","0","10","21","15383","62"
"139631777","1","1","1","0","0","1","2","0","0"
"139793807","1","1","1","1","0","2","4","0","0"
"139853076","1","1","1","0","0","1","1","0","0"
"13994068","1","1","1","1","0","1","4","4122","55"
"13996737","11","121","11","0","11","11","31","0","0"
"140021930","1","1","1","1","0","2","5","0","0"
"140170","5","25","5","1","5","7","16","5162","80"
"140178389","1","1","1","1","0","2","4","0","0"
"140231729","4","16","4","0","4","4","7","0","0"
"140258938","3","9","3","3","3","3","10","0","0"
"140265658","1","1","1","0","0","1","2","0","0"
"14029388","1","1","1","1","0","1","4","178","3"
"140396930","1","0","1","1","0","1","4","5942","59"
"140469124","1","1","1","0","0","1","2","0","0"
"140571036","1","0","1","0","0","1","1","0","0"
"140664","1","1","1","1","0","3","5","0","0"
"14078391","1","1","1","1","0","2","4","0","0"
"140810737","3","12","3","0","3","3","7","0","0"
"14084828","1","3","1","1","1","2","6","0","0"
"14096476","1","0","1","0","0","1","2","1470","81"
"141080491","2","4","2","2","0","2","4","6908","99"
"141174071","1","6","1","1","1","2","7","0","0"
"141189957","1","2","1","1","0","2","5","1560","14"
"141338175","1","1","1","1","0","1","2","0","0"
"14134639","1","2","1","1","0","1","2","0","0"
"1414775","2","4","0","2","0","2","4","2009","32"
"14148970","1","1","1","1","0","2","5","1883","48"
"141524160","6","30","6","6","6","8","18","0","0"
"141535463","2","388","2","2","2","3","8","0","0"
"141537457","1","1","1","0","0","1","2","267","7"
"141554853","3","9","3","2","3","4","9","0","0"
"14155545","1","1","1","1","0","2","4","0","0"
"141636173","1","1","1","0","0","1","2","0","0"
"141653394","1","0","1","0","0","1","2","356","7"
"141668417","2","272","2","2","2","2","7","0","0"
"141678468","1","130","1","1","1","1","4","0","0"
"141678821","1","146","1","1","1","2","4","0","0"
"141678890","1","141","1","1","1","1","4","0","0"
"141678952","1","133","1","1","1","1","4","0","0"
"141679147","2","274","2","2","2","4","10","0","0"
"14181120","1","3","1","1","1","2","4","0","0"
"14187170","1","1","1","1","0","1","4","0","0"
"141885240","1","1","1","1","0","1","3","6633","141"
"14202055","7","56","7","2","7","11","20","23610","706"
"142047726","2","6","2","2","2","3","7","3810","55"
"14215932","1","5","1","1","1","1","2","0","0"
"14232488","1","1","1","1","0","4","5","0","0"
"142349551","1","1","1","1","0","1","4","356","3"
"142427177","1","0","1","0","0","1","2","0","0"
"14245325","2","2","2","2","0","3","8","2555","59"
"1425302","1","1","1","1","0","2","4","527","7"
"14263852","1","2","1","1","0","2","4","0","0"
"142703926","1","1","1","1","0","2","4","616","7"
"14271678","1","1","1","1","0","1","4","0","0"
"142757077","1","2","1","1","0","1","2","0","0"
"142991605","2","6","2","2","2","4","10","0","0"
"14299424","1","1","1","1","0","1","2","7354","74"
"143043358","1","1","1","1","0","3","7","7428","92"
"14310225","1","0","1","1","0","2","4","0","0"
"14311178","1","1","1","1","0","1","4","557","3"
"14321620","1","1","1","1","0","1","2","10764","66"
"14325270","1","1","1","1","0","4","10","0","0"
"143337344","1","1","1","1","0","2","4","0","0"
"143443344","1","2","1","1","0","1","2","130","3"
"143518038","1","0","1","1","0","2","6","1456","29"
"14357257","1","1","1","1","0","2","4","0","0"
"143682236","1","0","1","1","0","1","2","148","3"
"14368774","1","2","1","1","0","1","3","936","11"
"14371790","1","2","1","1","0","2","6","0","0"
"14374230","1","1","1","1","0","1","3","0","0"
"143892845","1","1","1","1","0","2","4","222","3"
"143907974","2","4","2","2","0","2","4","0","0"
"143941099","2","4","2","2","0","2","8","2377","59"
"143948548","1","1","1","1","0","1","4","445","11"
"144151065","2","4","2","0","0","3","4","0","0"
"144151999","2","4","2","2","0","4","13","14336","137"
"144279296","1","1","1","1","0","2","6","0","0"
"144303839","1","1","1","1","0","2","4","3506","59"
"144305625","1","0","1","1","0","5","10","0","0"
"144403846","1","1","1","1","0","1","3","3120","52"
"14442227","2","6","2","2","2","2","6","1693","21"
"14443761","1","1","1","1","0","1","3","0","0"
"144640894","1","1","1","1","0","1","3","427","3"
"144647356","1","1","1","0","0","2","2","0","0"
"144723091","1","1","1","1","0","3","6","527","3"
"1450696","6","138","6","6","6","11","25","6287","17"
"145121971","1","1","1","1","0","0","3","0","0"
"14512786","1","1","1","1","0","4","8","5070","18"
"145149","1","1","1","0","0","1","2","0","0"
"14532260","1","1","1","1","0","1","4","3157","63"
"14534721","1","1","1","0","0","1","2","0","0"
"14542831","2","4","2","0","0","2","3","0","0"
"145473098","1","1","1","1","0","1","3","5801","81"
"14547454","10","90","10","10","10","20","46","0","0"
"145658145","1","1","1","1","0","2","5","0","0"
"145700961","1","0","1","0","0","1","2","2585","44"
"14574930","1","0","1","1","0","2","4","0","0"
"145785094","1","0","1","1","0","1","2","2674","44"
"145841860","3","3","3","3","0","3","10","13641","196"
"146006514","3","9","3","3","3","3","7","5682","125"
"146020446","3","0","3","0","0","3","8","12898","198"
"14623997","1","1","1","1","0","1","2","0","0"
"14635217","2","4","0","2","0","2","4","7190","163"
"146463404","1","1","1","0","0","1","2","0","0"
"146605714","2","12","2","2","2","4","13","4156","33"
"1466783","1","0","1","1","0","1","2","824","11"
"1467746","1","2","1","0","0","1","2","0","0"
"14679323","1","1","1","1","0","2","4","0","0"
"1468173","5","25","5","5","5","8","26","750","7"
"146883229","1","1","1","1","0","2","3","1693","22"
"146888950","4","16","4","2","4","6","13","6788","94"
"147640081","1","1","1","1","0","2","3","260","3"
"14774522","2","0","2","0","0","2","3","0","0"
"147752212","1","1","1","1","0","2","4","0","0"
"14778892","2","6","2","2","2","4","13","2436","29"
"147792585","1","1","1","1","0","2","6","0","0"
"14798834","1","1","1","0","0","1","2","0","0"
"148093963","2","8","2","1","2","3","5","0","0"
"1481073","1","2","1","0","0","1","1","0","0"
"148394082","1","1","1","1","0","1","2","274","3"
"148416446","1","1","1","1","0","2","3","0","0"
"14842017","1","2","1","1","0","1","4","0","0"
"14850724","1","1","1","1","0","2","6","1931","14"
"148542649","1","1","1","0","0","1","2","468","7"
"148674889","1","1","1","1","0","3","11","0","0"
"148728380","1","1","1","1","0","2","4","0","0"
"148768904","1","1","1","1","0","0","2","0","0"
"148811710","1","1","1","1","0","2","5","0","0"
"148817953","1","1","1","1","0","1","4","1820","26"
"14891468","1","1","1","1","0","1","4","0","0"
"148949451","1","2","1","1","0","0","2","1040","18"
"14900804","1","1","1","1","0","0","3","802","11"
"14901503","4","16","4","1","4","6","18","0","0"
"149082157","1","1","0","1","0","1","3","390","3"
"149093030","2","6","2","0","2","2","2","0","0"
"14918959","4","12","4","4","4","4","10","26633","563"
"14924432","2","4","2","2","0","4","12","10433","251"
"14928744","1","1","1","1","0","1","2","742","18"
"14930806","1","2","1","1","0","1","4","12992","196"
"14933437","1","3","1","1","1","2","5","0","0"
"149364474","2","2","2","2","0","2","4","0","0"
"14940903","1","1","1","1","0","0","2","0","0"
"149533358","1","2","0","1","0","0","4","6240","111"
"149616830","1","1","1","1","0","2","6","0","0"
"149672137","1","1","1","1","0","2","4","0","0"
"14974724","1","1","1","0","0","1","2","0","0"
"14978885","4","96","4","4","4","9","27","0","0"
"149789294","1","1","1","1","0","1","4","222","3"
"149976406","1","2","1","1","0","1","4","0","0"
"150014874","1","1","1","1","0","2","6","0","0"
"15001582","1","3","1","1","1","3","7","0","0"
"15012943","2","4","2","2","0","3","6","0","0"
"150275735","1","1","1","1","0","4","8","0","0"
"150300550","1","1","1","1","0","1","3","1782","44"
"150321576","2","0","2","2","0","2","6","0","0"
"15035690","1","3","1","0","1","1","3","0","0"
"15038795","1","1","1","0","0","1","2","0","0"
"15046243","1","1","1","1","0","1","3","4234","70"
"15055942","1","1","1","1","0","1","2","0","0"
"15055972","1","1","1","0","0","1","2","0","0"
"1506070","1","5","1","0","1","1","2","0","0"
"150674312","1","1","1","0","0","1","2","0","0"
"150696182","1","5","1","1","1","3","6","0","0"
"150814175","1","1","1","1","0","0","2","0","0"
"150815023","1","1","1","1","0","1","2","0","0"
"15081872","1","1","1","1","0","1","2","4278","118"
"150978694","1","0","1","1","0","1","4","0","0"
"151060881","1","1","0","1","0","3","6","4642","18"
"151104425","2","4","2","2","0","2","4","0","0"
"151123910","1","2","1","1","0","2","6","3565","59"
"15114808","1","1","1","1","0","2","6","3476","44"
"151224039","1","1","1","1","0","2","5","9174","70"
"151231913","2","4","2","2","0","3","8","2187","44"
"151372536","2","4","1","2","0","4","10","6982","85"
"15144628","1","2","1","1","0","2","3","0","0"
"151547148","1","0","1","0","0","1","2","546","11"
"15155109","1","1","1","0","0","1","1","0","0"
"15162669","1","1","1","1","0","3","6","0","0"
"151660169","1","2","1","1","0","3","6","2548","26"
"15169182","1","0","1","1","0","1","2","0","0"
"151770910","1","1","1","1","0","1","3","0","0"
"15181080","1","1","1","1","0","1","2","3636","40"
"151891280","1","1","1","1","0","1","2","438","3"
"151896777","21","1155","21","21","21","52","152","25206","146"
"1519484","1","1","1","1","0","1","6","0","0"
"152000817","2","10","2","0","2","2","3","1218","36"
"15211997","1","1","1","1","0","1","3","0","0"
"15212672","1","0","1","1","0","3","9","0","0"
"152140176","8","80","8","8","8","19","56","35933","116"
"152144377","1","0","1","1","0","1","4","2302","37"
"15216695","1","2","1","1","0","1","4","0","0"
"152167062","1","1","1","1","0","1","4","0","0"
"15217680","12","144","12","12","12","16","43","112791","1045"
"152242","1","81","1","1","1","2","4","0","0"
"15227882","1","1","1","1","0","0","2","2184","44"
"1523950","1","1","1","1","0","3","5","0","0"
"1523991","1","1","1","1","0","1","5","0","0"
"152499195","4","16","4","4","4","4","13","15766","288"
"152554172","1","2","1","1","0","2","6","2347","29"
"152556785","1","1","1","1","0","2","5","0","0"
"1526517","6","42","6","6","6","6","12","0","0"
"15266621","1","2","0","1","0","4","8","10641","55"
"152671497","1","1","1","1","0","2","4","0","0"
"152738045","1","2","1","0","0","1","1","245","11"
"152742702","1","1","1","1","0","2","6","0","0"
"152791899","7","49","2","7","7","17","37","214105","402"
"1527944","4","44","4","4","4","2","14","25679","344"
"152966008","1","1","1","1","0","1","2","891","14"
"152991899","2","0","2","2","0","4","12","0","0"
"15300247","1","1","1","1","0","2","4","0","0"
"153076391","1","1","1","1","0","3","6","1690","18"
"153076499","2","4","2","2","0","2","8","1300","18"
"153166369","1","1","1","1","0","1","4","0","0"
"153237763","3","18","3","3","3","3","11","371","7"
"15348365","2","2","2","2","0","3","6","4828","48"
"153502285","1","1","1","1","0","1","4","6128","40"
"153538243","1","1","1","1","0","1","3","300","3"
"153641827","1","0","1","1","0","1","3","0","0"
"153769203","1","1","1","1","0","1","2","2897","48"
"153854874","1","0","1","1","0","2","8","1433","7"
"15388875","1","1","1","1","0","1","4","0","0"
